R1,R2,R3,R4
-1.5714368689289122,-0.9901681776074176,-1.1720203657628667,-0.9542631034928892
-1.084580340880088,-0.4176383377699859,-0.8652001576468541,-0.4060616915607099
-0.6789174155144181,-0.44668111516351633,-0.6662077548884965,-0.2721395282908544
-0.28817147029574675,-0.4107170651152193,-0.528381464587526,-0.1418170048658612
0.0840274161082693,-0.3061363819997764,-0.27389768608062903,-0.054825164640446296
0.6822585163782746,0.21368247246187186,0.2017397595735825,0.36751233495337704
0.9975273744574612,0.9330494096264055,0.8565733693707328,1.1713795816803372
1.016048563595531,1.1049822022707874,1.041845863996094,1.1701465809662066
0.5286023081278335,1.0069608221212818,0.9523491652493865,0.8967911748672751
0.029191874855752795,0.3301363760796711,0.3900517638610103,-0.1622011222820861
-0.7761581670331827,-0.607596086071501,-0.4276561280843112,-1.2378934514106097
-1.2792776662848098,-1.108766869249518,-1.1856916151258017,-1.6153908448299092
-1.9703462286879543,-1.7221065104480588,-2.085966182927567,-1.877606583739378
-0.9172385438057178,-1.0347871162879891,-1.1375877258103309,-0.8416024244052752
-0.3895918482494733,-0.5894818985398064,-0.5716499957452145,-0.44334071372756384
0.6084177436345952,0.299973619463182,0.482887817331663,0.5209246469026263
0.8788659365953896,0.5337931434598524,0.8732721991986035,0.9943479761936649
1.4201407914168838,1.0558257135243403,1.490142628230172,1.8409304413807928
1.3023956690756802,1.0430425568694035,1.4506886718901257,1.8123898895848638
1.173049578011692,1.1255578076747081,1.398085600324902,1.707480668808184
0.6415778667743005,0.5999209701512488,0.7960115941844087,0.8371858486648729
0.054914359397908265,-0.06655199892653166,0.08432157820871772,0.2220669134285655
-0.6822912500610633,-0.9917314798625962,-0.7592411975580411,-0.5982159481690142
-1.5235662361284934,-1.8170306008145667,-1.5811639502205765,-1.285963543700988
-2.035760909416452,-1.9640021247603034,-1.7484241254265103,-1.814331145853373
-0.6935881321285301,-0.9623920942370987,-0.7220819012149683,-0.7936173646721673
-0.36229807991313046,-0.40776116223438363,-0.24505608932276143,-0.19142938846582538
0.5091362933194515,0.33760054503347864,0.49082273205466714,0.2658675508694004
0.5412897224569262,0.5349134361852188,0.7100877608454295,0.45297879737520674
0.935012191969031,0.6380495339753597,0.9307977339733131,0.7671604769793903
1.050250342211947,0.7957934726173267,0.9507395548208109,0.9696712905847201
1.48174923346297,1.0319660174901377,1.1246908940641918,1.2781550751477009
1.3265955840889143,0.9399950345944516,0.9539576911103028,1.0726465001972196
0.6490774476212838,0.34874072389696775,0.4413970326560252,0.6734701354928069
-0.7524643709474377,-0.7395283335755748,-0.6571100569179492,-0.5301722506471253
-1.8722998453408422,-1.5674722774368814,-1.5231306272611447,-1.127628356842136
-1.7823280710405371,-1.8709816449173138,-1.5558799331322013,-1.1053758197074708
-0.9745535410690913,-1.452730824228113,-1.2884288845801506,-0.7437623600977339
-0.48405850223854624,-1.0462273027423243,-0.8804044641672021,-0.544139226940899
0.10321051867702585,-0.6087365663876413,-0.12990738071656965,-0.0036506363119145394
0.42073044661234493,-0.18972410396609357,0.42169748982626903,0.5043612274650071
0.7189183261084912,0.2955331366790413,0.7839352766775805,0.6765325576472608
0.7300896824649152,0.5174771183979351,0.9095948751324527,0.7905082426806945
0.7966304917383403,0.8139786313475833,1.07164302326588,1.0055992195178916
0.3687274112480176,0.5197356436840457,0.7207876822178082,0.728679019328156
-0.128355668536851,0.134142378853519,0.06304064227298627,0.25075035993804407
-1.1863625306804413,-0.8757894438408816,-1.4332057962777207,-1.2214355951994307
-1.4425738155015022,-1.2865625707189072,-1.8599116999009242,-1.1301285596657227
-1.5756898364771055,-1.5509477867548616,-1.5531097213150327,-1.2462188337858557
-1.3592634723076142,-1.1263092706622726,-0.9989332510402652,-0.6427432622730448
-0.2720978132927585,0.17606271492406345,-0.04471448058734409,0.16529786175511663
0.2887225344762748,0.5797632362910345,0.292714024073598,0.4504171515745294
0.6404220241687718,0.7387751629844028,0.54682256519558,0.5332586004881341
1.0757425523079913,0.7644716887720173,0.7636641177510369,0.5577039115754509
1.6813368734408094,1.3080437853189633,1.3568101774400074,1.3377041483375134
2.139953437991781,1.502936149894777,1.4818602071784148,1.497787840665821
1.6276884292954594,1.090732369041187,1.0608959999281573,1.1842890920948852
0.6119298459020095,0.036816776146909515,0.04150570845544945,-0.048060676471607416
-1.014496892303311,-1.133407643018847,-1.0022976133363066,-1.1226447813222735
-2.016649392695908,-2.7977177693960456,-1.927490421212672,-2.239330970714657
-1.1521196746820777,-1.2342451270533497,-1.3413208702766475,-1.508306182457109
-0.4582354934679903,-0.7058548808865808,-0.6137388931662565,-0.4756550317302449
0.5182811307793833,-0.09026940148543652,0.2485115815907063,0.44442700599084717
0.8704437249685286,0.139004680978653,0.6788833971038155,0.8513533827401016
1.212802649302212,0.5764753149395471,1.0711323196816198,1.1095899283678037
1.2442061724466973,0.8965815747955868,1.2675691324326088,1.2208079845227986
1.3417295937992832,1.305268652680219,1.4458275589714942,1.549982844761959
1.1852692875018274,1.2713236700787842,1.2552483562709196,1.5786152344358624
0.7544914134161335,0.9889324430760998,0.8125839415619736,1.2001797175242077
-0.03894244275991732,0.10326050885402649,-0.16521736948134236,0.6534556636906964
-0.825873286726547,-0.7898392338790495,-0.9223766324647366,-0.132313225142947
-1.350329991232707,-2.0545845671062697,-1.852289834251054,-0.5917421223858123
-1.1722518083046953,-1.3011255466375835,-1.3079659944851851,-0.9913417727854599
-0.6981289723020084,-0.6387446059471835,-0.7606372147188718,-0.3101490419598883
0.16329490043698172,0.007084614161340852,0.1309175300501536,0.2929577265644769
0.7830261920257848,0.38963196877713296,0.7367418542176116,0.8064172058665879
1.0284907823368545,0.5917731814076944,0.949128857847045,0.7576038012499628
1.334617519350135,0.7316664167296936,0.9763642674347905,0.956897088379659
1.0095557241067892,0.5797632362910345,0.7584220124057697,0.6932974699590908
